latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
35.42515544166667,-116.88925253055558,986.6635,0.00000,2,2021,-50715.837
35.425155455555554,-116.88925252222221,986.6546,0.00833,2,2021,-50715.865
35.42515545277777,-116.88925258611111,986.6557,0.01667,2,2021,-50715.876
35.425155455555554,-116.88925259166668,986.6505,0.02500,2,2021,-50715.891
35.42515548333333,-116.88925254444445,986.6583,0.03333,2,2021,-50715.874
35.42515549444443,-116.88925258888892,986.6595,0.04167,2,2021,-50715.875
35.425155463888885,-116.88925255833337,986.6665,0.05000,2,2021,-50715.863
35.42515544722222,-116.88925253888894,986.6655,0.05833,2,2021,-50715.872
35.42515545833333,-116.88925254166669,986.6695,0.06667,2,2021,-50715.868
35.42515551944444,-116.88925256388892,986.6438,0.07500,2,2021,-50715.935
35.42515550833333,-116.8892525944445,986.6454,0.08333,2,2021,-50715.937
35.425155491666665,-116.88925252222221,986.6586,0.09167,2,2021,-50715.894
35.425155427777774,-116.88925252222221,986.6658,0.10000,2,2021,-50715.887
35.425155463888885,-116.88925254722224,986.6669,0.10833,2,2021,-50715.894
35.42515551944444,-116.88925255833337,986.65,0.11667,2,2021,-50715.938
35.42515547777778,-116.88925258611111,986.6528,0.12500,2,2021,-50715.941
35.42515544444445,-116.88925252500002,986.667,0.13333,2,2021,-50715.897
35.42515544166667,-116.88925250833336,986.6683,0.14167,2,2021,-50715.895
35.425155427777774,-116.88925254444445,986.6669,0.15000,2,2021,-50715.904
35.425155486111116,-116.88925256944447,986.6529,0.15833,2,2021,-50715.950
35.42515541944445,-116.88925259722222,986.6605,0.16667,2,2021,-50715.936
35.42515546111111,-116.88925254722224,986.6615,0.17500,2,2021,-50715.934
35.425155411111106,-116.88925256666666,986.6631,0.18333,2,2021,-50715.935
35.42515540833333,-116.8892525527778,986.6648,0.19167,2,2021,-50715.926
35.42515539999999,-116.88925258611111,986.6696,0.20000,2,2021,-50715.923
35.42515541944445,-116.88925255833337,986.665,0.20833,2,2021,-50715.945
35.42515550833333,-116.88925263611112,986.6582,0.21667,2,2021,-50715.955
35.42515549722222,-116.88925262500003,986.6449,0.22500,2,2021,-50715.999
35.425155475,-116.88925261666668,986.6544,0.23333,2,2021,-50715.973
35.425155463888885,-116.88925255000002,986.6594,0.24167,2,2021,-50715.971
35.42515545,-116.88925258333336,986.6596,0.25000,2,2021,-50715.975
35.425155436111105,-116.88925256666666,986.6577,0.25833,2,2021,-50715.979
35.42515545,-116.8892526,986.6523,0.26667,2,2021,-50716.010
35.42515541388889,-116.88925260277779,986.6567,0.27500,2,2021,-50715.998
35.42515544722222,-116.88925254166669,986.6489,0.28333,2,2021,-50716.027
35.425155438888886,-116.88925258333336,986.648,0.29167,2,2021,-50716.027
35.42515541666666,-116.88925256666666,986.654,0.30000,2,2021,-50716.016
35.42515543333333,-116.88925253611112,986.6612,0.30833,2,2021,-50715.992
35.42515545833333,-116.88925254722224,986.6618,0.31667,2,2021,-50716.003
35.42515540555554,-116.88925253611112,986.6661,0.32500,2,2021,-50715.990
35.42515545277777,-116.88925255555557,986.6483,0.33333,2,2021,-50716.049
35.42515543333333,-116.88925255555557,986.6579,0.34167,2,2021,-50716.023
35.425155505555544,-116.88925255833337,986.6519,0.35000,2,2021,-50716.043
35.425155463888885,-116.88925255833337,986.6511,0.35833,2,2021,-50716.049
35.42515546111111,-116.88925256111114,986.656,0.36667,2,2021,-50716.042
35.42515546111111,-116.88925258055556,986.657,0.37500,2,2021,-50716.037
35.42515542222221,-116.88925256388892,986.6517,0.38333,2,2021,-50716.062
35.425155455555554,-116.88925254444445,986.6497,0.39167,2,2021,-50716.074
35.42515545277777,-116.88925257500001,986.6448,0.40000,2,2021,-50716.093
35.42515545,-116.88925260555557,986.6429,0.40833,2,2021,-50716.112
35.42515548333333,-116.88925253611112,986.6437,0.41667,2,2021,-50716.109
35.42515544166667,-116.88925255000002,986.6531,0.42500,2,2021,-50716.090
35.42515544166667,-116.88925257222225,986.6519,0.43333,2,2021,-50716.089
35.425155427777774,-116.88925252500002,986.6473,0.44167,2,2021,-50716.111
35.42515546111111,-116.88925253333338,986.6523,0.45000,2,2021,-50716.095
35.425155425,-116.88925254444445,986.6569,0.45833,2,2021,-50716.089
35.425155475,-116.88925252777777,986.6512,0.46667,2,2021,-50716.108
35.425155469444434,-116.88925253055558,986.653,0.47500,2,2021,-50716.103
35.42515545,-116.88925253888894,986.6589,0.48333,2,2021,-50716.095
35.42515542222221,-116.88925252777777,986.6581,0.49167,2,2021,-50716.109
