latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
35.42515545,-116.88925253611112,986.6557,0.00000,2,2021,-50715.872
35.425155463888885,-116.88925252777777,986.6468,0.00833,2,2021,-50715.901
35.42515546111111,-116.88925258888892,986.6478,0.01667,2,2021,-50715.911
35.425155463888885,-116.8892525944445,986.6426,0.02500,2,2021,-50715.926
35.425155491666665,-116.88925255000002,986.6504,0.03333,2,2021,-50715.909
35.42515550277777,-116.88925259166668,986.6516,0.04167,2,2021,-50715.910
35.42515547222221,-116.88925256388892,986.6586,0.05000,2,2021,-50715.898
35.425155455555554,-116.88925254166669,986.6576,0.05833,2,2021,-50715.907
35.425155466666666,-116.88925254444445,986.6616,0.06667,2,2021,-50715.904
35.425155527777775,-116.88925256944447,986.6359,0.07500,2,2021,-50715.970
35.42515551666666,-116.88925259722222,986.6375,0.08333,2,2021,-50715.972
35.425155499999995,-116.88925252500002,986.6507,0.09167,2,2021,-50715.929
35.425155436111105,-116.88925252500002,986.6579,0.10000,2,2021,-50715.923
35.42515547222221,-116.8892525527778,986.659,0.10833,2,2021,-50715.929
35.425155527777775,-116.88925256111114,986.6421,0.11667,2,2021,-50715.973
35.425155486111116,-116.88925258888892,986.645,0.12500,2,2021,-50715.976
35.42515545277777,-116.88925253055558,986.6592,0.13333,2,2021,-50715.932
35.42515545277777,-116.88925251111112,986.6602,0.14167,2,2021,-50715.930
35.425155438888886,-116.88925255000002,986.6588,0.15000,2,2021,-50715.939
35.42515549444443,-116.88925257222225,986.6448,0.15833,2,2021,-50715.986
35.425155430555556,-116.8892526,986.6524,0.16667,2,2021,-50715.971
35.425155469444434,-116.88925255000002,986.6534,0.17500,2,2021,-50715.970
35.42515541944445,-116.88925256944447,986.655,0.18333,2,2021,-50715.970
35.42515541944445,-116.88925255833337,986.6567,0.19167,2,2021,-50715.961
35.425155411111106,-116.88925259166668,986.6614,0.20000,2,2021,-50715.959
35.425155430555556,-116.88925256111114,986.6569,0.20833,2,2021,-50715.981
35.425155527777775,-116.88925264722224,986.6496,0.21667,2,2021,-50715.991
35.42515551666666,-116.88925263611112,986.6362,0.22500,2,2021,-50716.036
35.42515549444443,-116.88925262777781,986.6458,0.23333,2,2021,-50716.010
35.42515548333333,-116.88925256111114,986.6507,0.24167,2,2021,-50716.007
35.425155469444434,-116.88925259722222,986.6509,0.25000,2,2021,-50716.012
35.425155455555554,-116.8892525777778,986.649,0.25833,2,2021,-50716.016
35.42515547222221,-116.88925261111113,986.6436,0.26667,2,2021,-50716.046
35.42515543333333,-116.88925261388893,986.6479,0.27500,2,2021,-50716.035
35.425155469444434,-116.8892525527778,986.6402,0.28333,2,2021,-50716.063
35.42515546111111,-116.8892525944445,986.6393,0.29167,2,2021,-50716.063
35.425155438888886,-116.88925258055556,986.6454,0.30000,2,2021,-50716.053
35.425155455555554,-116.88925255000002,986.6525,0.30833,2,2021,-50716.028
35.42515548055555,-116.88925256111114,986.6531,0.31667,2,2021,-50716.039
35.425155430555556,-116.88925255000002,986.6574,0.32500,2,2021,-50716.027
35.425155475,-116.88925256944447,986.6396,0.33333,2,2021,-50716.085
35.425155455555554,-116.88925256944447,986.6492,0.34167,2,2021,-50716.059
35.42515553055555,-116.88925256944447,986.6437,0.35000,2,2021,-50716.078
35.425155491666665,-116.88925257222225,986.6429,0.35833,2,2021,-50716.084
35.425155488888876,-116.88925257500001,986.6479,0.36667,2,2021,-50716.076
35.425155488888876,-116.88925259166668,986.6489,0.37500,2,2021,-50716.071
35.42515545,-116.8892525777778,986.6436,0.38333,2,2021,-50716.096
35.42515548333333,-116.88925255555557,986.6416,0.39167,2,2021,-50716.108
35.42515548055555,-116.88925258611111,986.6371,0.40000,2,2021,-50716.126
35.42515547777778,-116.88925261666668,986.6352,0.40833,2,2021,-50716.145
35.42515551388888,-116.88925254444445,986.6361,0.41667,2,2021,-50716.142
35.42515547222221,-116.88925256111114,986.6455,0.42500,2,2021,-50716.123
35.425155469444434,-116.88925258333336,986.6443,0.43333,2,2021,-50716.122
35.42515545833333,-116.88925253888894,986.6398,0.44167,2,2021,-50716.143
35.425155488888876,-116.88925254722224,986.6448,0.45000,2,2021,-50716.127
35.425155455555554,-116.88925255833337,986.6494,0.45833,2,2021,-50716.121
35.42515550277777,-116.88925253888894,986.6438,0.46667,2,2021,-50716.140
35.425155499999995,-116.88925254444445,986.6456,0.47500,2,2021,-50716.135
35.42515548055555,-116.8892525527778,986.6516,0.48333,2,2021,-50716.127
35.42515545277777,-116.88925253888894,986.6507,0.49167,2,2021,-50716.140
35.42515546111111,-116.88925256111114,986.6426,0.50000,2,2021,-50716.168
35.425155488888876,-116.88925256388892,986.6425,0.50833,2,2021,-50716.170
35.425155466666666,-116.88925256111114,986.6402,0.51667,2,2021,-50716.177
35.42515545833333,-116.88925255833337,986.6445,0.52500,2,2021,-50716.159
35.42515546111111,-116.88925256944447,986.6511,0.53333,2,2021,-50716.157
35.425155463888885,-116.88925257222225,986.6429,0.54167,2,2021,-50716.178
35.425155427777774,-116.88925255000002,986.647,0.55000,2,2021,-50716.175
35.42515548055555,-116.88925256666666,986.6389,0.55833,2,2021,-50716.188
35.425155469444434,-116.88925254444445,986.6383,0.56667,2,2021,-50716.197
35.42515548055555,-116.88925257222225,986.6422,0.57500,2,2021,-50716.188
35.425155469444434,-116.88925255000002,986.6461,0.58333,2,2021,-50716.185
35.42515550277777,-116.88925256111114,986.6462,0.59167,2,2021,-50716.184
35.42515546111111,-116.88925256388892,986.6469,0.60000,2,2021,-50716.187
35.42515547777778,-116.88925257222225,986.6424,0.60833,2,2021,-50716.195
35.425155427777774,-116.88925258611111,986.6384,0.61667,2,2021,-50716.220
35.425155525,-116.88925267500001,986.621,0.62500,2,2021,-50716.245
35.42515544722222,-116.88925258611111,986.6421,0.63333,2,2021,-50716.221
35.42515544444445,-116.8892526,986.6398,0.64167,2,2021,-50716.224
35.42515547222221,-116.8892525777778,986.6396,0.65000,2,2021,-50716.240
35.425155438888886,-116.88925257500001,986.6482,0.65833,2,2021,-50716.217
35.42515545,-116.88925257500001,986.6353,0.66667,2,2021,-50716.247
35.42515548055555,-116.88925258333336,986.6366,0.67500,2,2021,-50716.249
35.42515540833333,-116.88925258888892,986.6411,0.68333,2,2021,-50716.238
35.42515545833333,-116.88925256944447,986.6362,0.69167,2,2021,-50716.258
35.425155463888885,-116.88925257500001,986.6403,0.70000,2,2021,-50716.248
35.42515546111111,-116.88925258611111,986.6436,0.70833,2,2021,-50716.252
35.42515544166667,-116.88925257500001,986.6358,0.71667,2,2021,-50716.267
35.425155438888886,-116.88925258611111,986.6467,0.72500,2,2021,-50716.248
35.42515547222221,-116.88925256944447,986.6361,0.73333,2,2021,-50716.274
35.42515538888889,-116.88925256111114,986.647,0.74167,2,2021,-50716.258
35.42515545,-116.8892525777778,986.63,0.75000,2,2021,-50716.303
35.42515544722222,-116.8892525944445,986.64,0.75833,2,2021,-50716.289
35.425155466666666,-116.88925258611111,986.6417,0.76667,2,2021,-50716.285
35.42515545833333,-116.88925254722224,986.6331,0.77500,2,2021,-50716.303
35.425155436111105,-116.88925255555557,986.6406,0.78333,2,2021,-50716.290
35.42515549444443,-116.88925254444445,986.6275,0.79167,2,2021,-50716.328
35.42515541388889,-116.88925253611112,986.6419,0.80000,2,2021,-50716.303
35.425155466666666,-116.88925253888894,986.6349,0.80833,2,2021,-50716.317
35.42515540277777,-116.88925252222221,986.6489,0.81667,2,2021,-50716.286
35.425155469444434,-116.88925255833337,986.6402,0.82500,2,2021,-50716.309
35.42515541944445,-116.88925254722224,986.6434,0.83333,2,2021,-50716.314
35.425155455555554,-116.88925253611112,986.6382,0.84167,2,2021,-50716.325
35.42515541944445,-116.88925251111112,986.6436,0.85000,2,2021,-50716.323
35.42515540277777,-116.88925254722224,986.6482,0.85833,2,2021,-50716.316
35.425155436111105,-116.88925253888894,986.6513,0.86667,2,2021,-50716.309
35.42515540833333,-116.88925250555558,986.6555,0.87500,2,2021,-50716.304
35.425155411111106,-116.88925253055558,986.6439,0.88333,2,2021,-50716.341
35.42515544444445,-116.88925253611112,986.6439,0.89167,2,2021,-50716.345
35.42515548333333,-116.88925252500002,986.6368,0.90000,2,2021,-50716.358
35.42515539722222,-116.88925254166669,986.6474,0.90833,2,2021,-50716.348
35.42515545,-116.88925255000002,986.6322,0.91667,2,2021,-50716.390
35.42515541388889,-116.88925254166669,986.6366,0.92500,2,2021,-50716.386
35.42515548055555,-116.88925251111112,986.6351,0.93333,2,2021,-50716.387
35.42515545277777,-116.88925254722224,986.6304,0.94167,2,2021,-50716.408
35.425155438888886,-116.88925255555557,986.6402,0.95000,2,2021,-50716.375
35.425155486111116,-116.88925258333336,986.6301,0.95833,2,2021,-50716.411
35.425155425,-116.88925253055558,986.6322,0.96667,2,2021,-50716.415
35.425155463888885,-116.8892525527778,986.6316,0.97500,2,2021,-50716.422
35.425155455555554,-116.88925255000002,986.628,0.98333,2,2021,-50716.438
35.42515544444445,-116.88925253888894,986.6374,0.99167,2,2021,-50716.416
35.42515540555554,-116.88925254722224,986.6377,1.00000,2,2021,-50716.421
35.425155469444434,-116.88925259166668,986.6237,1.00833,2,2021,-50716.462
35.42515544722222,-116.8892525777778,986.6303,1.01667,2,2021,-50716.457
35.42515544722222,-116.88925252777777,986.6327,1.02500,2,2021,-50716.449
35.425155475,-116.88925253333338,986.6289,1.03333,2,2021,-50716.463
35.425155430555556,-116.88925255555557,986.6386,1.04167,2,2021,-50716.438
35.425155505555544,-116.88925258611111,986.6175,1.05000,2,2021,-50716.504
35.425155466666666,-116.8892525777778,986.6238,1.05833,2,2021,-50716.487
35.425155455555554,-116.88925256111114,986.6365,1.06667,2,2021,-50716.460
35.42515547777778,-116.88925255000002,986.6358,1.07500,2,2021,-50716.461
35.42515547222221,-116.88925256666666,986.6272,1.08333,2,2021,-50716.495
35.42515545277777,-116.88925256388892,986.6276,1.09167,2,2021,-50716.489
35.42515545277777,-116.88925253055558,986.634,1.10000,2,2021,-50716.486
35.425155491666665,-116.88925252777777,986.6272,1.10833,2,2021,-50716.511
35.425155463888885,-116.88925258888892,986.6407,1.11667,2,2021,-50716.483
35.425155430555556,-116.88925253333338,986.6621,1.12500,2,2021,-50716.430
35.42515548333333,-116.88925256666666,986.6346,1.13333,2,2021,-50716.504
35.42515545833333,-116.88925254444445,986.6369,1.14167,2,2021,-50716.508
35.425155488888876,-116.88925251666666,986.6358,1.15000,2,2021,-50716.518
35.42515546111111,-116.88925253888894,986.6353,1.15833,2,2021,-50716.530
35.42515548055555,-116.88925253333338,986.6399,1.16667,2,2021,-50716.510
35.42515553333333,-116.88925253055558,986.6262,1.17500,2,2021,-50716.551
35.42515545,-116.88925252222221,986.6441,1.18333,2,2021,-50716.514
35.42515548333333,-116.88925253888894,986.6235,1.19167,2,2021,-50716.574
35.425155463888885,-116.8892525527778,986.6407,1.20000,2,2021,-50716.524
35.425155486111116,-116.8892525944445,986.6274,1.20833,2,2021,-50716.567
35.425155463888885,-116.88925255833337,986.6301,1.21667,2,2021,-50716.564
35.42515545277777,-116.88925254722224,986.6304,1.22500,2,2021,-50716.566
35.425155430555556,-116.88925253055558,986.6356,1.23333,2,2021,-50716.552
35.425155436111105,-116.88925255555557,986.6306,1.24167,2,2021,-50716.572
35.42515546111111,-116.88925256388892,986.6347,1.25000,2,2021,-50716.569
35.42515547222221,-116.88925254444445,986.6321,1.25833,2,2021,-50716.585
35.42515545833333,-116.88925256111114,986.6252,1.26667,2,2021,-50716.608
35.42515545277777,-116.88925258611111,986.6258,1.27500,2,2021,-50716.603
35.42515545277777,-116.88925257500001,986.6375,1.28333,2,2021,-50716.579
35.425155430555556,-116.88925255000002,986.6506,1.29167,2,2021,-50716.546
35.42515542222221,-116.88925257500001,986.6292,1.30000,2,2021,-50716.615
35.42515546111111,-116.88925254444445,986.6265,1.30833,2,2021,-50716.621
35.42515544166667,-116.88925252500002,986.6279,1.31667,2,2021,-50716.627
35.42515544722222,-116.88925255833337,986.6309,1.32500,2,2021,-50716.616
35.425155438888886,-116.8892525527778,986.6367,1.33333,2,2021,-50716.601
35.42515545,-116.88925253888894,986.6265,1.34167,2,2021,-50716.635
35.42515545277777,-116.88925256388892,986.631,1.35000,2,2021,-50716.632
35.42515548055555,-116.88925256111114,986.6212,1.35833,2,2021,-50716.659
35.425155475,-116.88925254722224,986.6235,1.36667,2,2021,-50716.656
35.42515545833333,-116.88925256388892,986.623,1.37500,2,2021,-50716.658
35.42515548333333,-116.88925253333338,986.6236,1.38333,2,2021,-50716.666
35.425155475,-116.88925254166669,986.6299,1.39167,2,2021,-50716.645
35.425155486111116,-116.88925256944447,986.6262,1.40000,2,2021,-50716.662
35.42515547222221,-116.88925256944447,986.6254,1.40833,2,2021,-50716.673
35.42515547222221,-116.8892525527778,986.6359,1.41667,2,2021,-50716.648
35.42515550277777,-116.8892525527778,986.6227,1.42500,2,2021,-50716.693
35.425155488888876,-116.88925250555558,986.6217,1.43333,2,2021,-50716.694
35.42515547222221,-116.88925249166667,986.6225,1.44167,2,2021,-50716.692
35.42515548055555,-116.88925255555557,986.6277,1.45000,2,2021,-50716.688
35.425155436111105,-116.88925258333336,986.6281,1.45833,2,2021,-50716.689
35.42515545,-116.8892525527778,986.6323,1.46667,2,2021,-50716.679
35.42515544444445,-116.88925257500001,986.6298,1.47500,2,2021,-50716.694
35.42515541944445,-116.88925255000002,986.6244,1.48333,2,2021,-50716.713
35.425155463888885,-116.88925255555557,986.6204,1.49167,2,2021,-50716.728
35.425155436111105,-116.88925254722224,986.6262,1.50000,2,2021,-50716.702
35.425155427777774,-116.88925252222221,986.6273,1.50833,2,2021,-50716.717
35.42515544444445,-116.88925256111114,986.6236,1.51667,2,2021,-50716.732
35.425155411111106,-116.88925248888891,986.6383,1.52500,2,2021,-50716.692
35.425155466666666,-116.88925256111114,986.6373,1.53333,2,2021,-50716.693
35.42515544444445,-116.88925253611112,986.641,1.54167,2,2021,-50716.696
35.42515544444445,-116.88925256111114,986.6441,1.55000,2,2021,-50716.688
35.42515545277777,-116.88925251666666,986.6381,1.55833,2,2021,-50716.709
35.425155469444434,-116.88925256388892,986.6385,1.56667,2,2021,-50716.718
35.425155466666666,-116.88925256111114,986.6275,1.57500,2,2021,-50716.760
35.425155475,-116.88925253333338,986.635,1.58333,2,2021,-50716.747
35.42515548333333,-116.88925258333336,986.6295,1.59167,2,2021,-50716.753
35.42515545277777,-116.88925250555558,986.6446,1.60000,2,2021,-50716.716
35.42515544444445,-116.8892525777778,986.6354,1.60833,2,2021,-50716.746
35.425155438888886,-116.88925255833337,986.6305,1.61667,2,2021,-50716.763
35.425155438888886,-116.88925253611112,986.6298,1.62500,2,2021,-50716.772
35.425155491666665,-116.88925253611112,986.6331,1.63333,2,2021,-50716.765
35.42515545,-116.88925256944447,986.6319,1.64167,2,2021,-50716.777
35.425155463888885,-116.8892525527778,986.6267,1.65000,2,2021,-50716.795
35.425155463888885,-116.8892525777778,986.6295,1.65833,2,2021,-50716.792
35.42515546111111,-116.88925253333338,986.6246,1.66667,2,2021,-50716.807
35.42515545277777,-116.88925258333336,986.6216,1.67500,2,2021,-50716.824
35.42515544444445,-116.88925256666666,986.6322,1.68333,2,2021,-50716.793
35.42515546111111,-116.88925255000002,986.6301,1.69167,2,2021,-50716.806
35.42515545277777,-116.88925256944447,986.637,1.70000,2,2021,-50716.789
35.42515545277777,-116.88925255555557,986.6393,1.70833,2,2021,-50716.789
35.425155463888885,-116.88925254166669,986.6304,1.71667,2,2021,-50716.823
35.425155438888886,-116.88925254444445,986.6323,1.72500,2,2021,-50716.816
35.425155438888886,-116.88925256111114,986.6352,1.73333,2,2021,-50716.810
35.425155463888885,-116.88925256111114,986.632,1.74167,2,2021,-50716.829
35.425155438888886,-116.88925258333336,986.6329,1.75000,2,2021,-50716.831
35.42515547222221,-116.88925252777777,986.6277,1.75833,2,2021,-50716.852
35.425155425,-116.88925256944447,986.6333,1.76667,2,2021,-50716.836
35.42515545277777,-116.88925254722224,986.6253,1.77500,2,2021,-50716.868
35.42515543333333,-116.88925257222225,986.6304,1.78333,2,2021,-50716.858
35.42515543333333,-116.88925256944447,986.6215,1.79167,2,2021,-50716.886
35.42515544722222,-116.88925255000002,986.6275,1.80000,2,2021,-50716.883
35.42515546111111,-116.88925257500001,986.6291,1.80833,2,2021,-50716.872
35.425155463888885,-116.88925257500001,986.6306,1.81667,2,2021,-50716.871
35.42515547222221,-116.88925253055558,986.6264,1.82500,2,2021,-50716.885
35.425155466666666,-116.88925252222221,986.6194,1.83333,2,2021,-50716.910
35.42515544444445,-116.88925257222225,986.632,1.84167,2,2021,-50716.876
35.425155475,-116.88925253888894,986.6363,1.85000,2,2021,-50716.873
35.42515547222221,-116.8892525027778,986.6318,1.85833,2,2021,-50716.889
35.42515546111111,-116.88925249722223,986.6313,1.86667,2,2021,-50716.891
35.425155466666666,-116.88925254722224,986.6329,1.87500,2,2021,-50716.891
35.425155466666666,-116.88925250000003,986.6324,1.88333,2,2021,-50716.900
35.42515547777778,-116.88925257500001,986.6347,1.89167,2,2021,-50716.899
35.42515551666666,-116.88925253611112,986.6341,1.90000,2,2021,-50716.904
35.425155469444434,-116.88925255833337,986.6287,1.90833,2,2021,-50716.925
35.425155488888876,-116.88925254722224,986.6336,1.91667,2,2021,-50716.912
35.42515548055555,-116.8892525527778,986.6308,1.92500,2,2021,-50716.926
35.42515545,-116.88925257500001,986.6381,1.93333,2,2021,-50716.910
35.42515545277777,-116.88925255833337,986.6311,1.94167,2,2021,-50716.934
35.42515547222221,-116.88925253888894,986.6325,1.95000,2,2021,-50716.925
35.425155438888886,-116.88925254722224,986.6357,1.95833,2,2021,-50716.923
35.425155427777774,-116.88925256388892,986.6334,1.96667,2,2021,-50716.934
35.42515545833333,-116.88925255555557,986.6249,1.97500,2,2021,-50716.964
35.42515548055555,-116.88925256388892,986.6278,1.98333,2,2021,-50716.961
35.425155486111116,-116.88925251666666,986.6284,1.99167,2,2021,-50716.967
35.425155466666666,-116.88925256666666,986.6302,2.00000,2,2021,-50716.970
35.425155475,-116.88925256388892,986.6331,2.00833,2,2021,-50716.971
35.42515549444443,-116.88925253055558,986.6288,2.01667,2,2021,-50716.981
35.42515550833333,-116.88925256388892,986.6298,2.02500,2,2021,-50716.986
35.42515550277777,-116.88925253333338,986.6316,2.03333,2,2021,-50716.980
35.425155486111116,-116.88925250833336,986.627,2.04167,2,2021,-50717.000
35.42515547777778,-116.88925251388889,986.6341,2.05000,2,2021,-50716.982
35.425155491666665,-116.88925250555558,986.6282,2.05833,2,2021,-50717.006
35.425155488888876,-116.88925249166667,986.625,2.06667,2,2021,-50717.014
35.42515547222221,-116.88925251111112,986.6308,2.07500,2,2021,-50717.005
35.42515548055555,-116.88925255555557,986.6363,2.08333,2,2021,-50716.996
35.425155488888876,-116.8892525777778,986.6313,2.09167,2,2021,-50717.015
35.425155499999995,-116.88925258888892,986.6376,2.10000,2,2021,-50717.009
35.425155488888876,-116.88925259722222,986.628,2.10833,2,2021,-50717.036
35.42515548333333,-116.88925254722224,986.6299,2.11667,2,2021,-50717.035
35.425155488888876,-116.88925257222225,986.6314,2.12500,2,2021,-50717.033
35.42515548055555,-116.88925255555557,986.6316,2.13333,2,2021,-50717.042
35.425155469444434,-116.88925254166669,986.6239,2.14167,2,2021,-50717.064
35.42515549444443,-116.88925256666666,986.6262,2.15000,2,2021,-50717.062
35.425155463888885,-116.88925250833336,986.6215,2.15833,2,2021,-50717.077
35.425155505555544,-116.88925252500002,986.6298,2.16667,2,2021,-50717.060
35.42515541666666,-116.88925252777777,986.6294,2.17500,2,2021,-50717.071
35.42515551666666,-116.88925257500001,986.6295,2.18333,2,2021,-50717.074
35.42515551944444,-116.88925255555557,986.6348,2.19167,2,2021,-50717.064
35.42515543333333,-116.88925251666666,986.6259,2.20000,2,2021,-50717.089
35.42515551666666,-116.88925251944445,986.6297,2.20833,2,2021,-50717.087
35.425155488888876,-116.88925247777777,986.6166,2.21667,2,2021,-50717.127
35.425155486111116,-116.8892525527778,986.6324,2.22500,2,2021,-50717.089
