latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
30.531651830555553,114.35726548888888,25.8856,0.49167,3,2021,-53.419
30.53165190555555,114.35726560833331,25.8475,0.48333,3,2021,-53.601
30.531651791666658,114.3572655111111,25.889,0.47500,3,2021,-53.961
30.531651944444448,114.35726561944445,25.8909,0.46667,3,2021,-54.260
30.531652072222226,114.35726562777779,25.8214,0.45833,3,2021,-53.756
30.531651861111108,114.35726556944445,25.8616,0.45000,3,2021,-53.657
30.531651897222222,114.35726562500001,25.8222,0.44167,3,2021,-54.068
30.531651980555555,114.35726560555555,25.8499,0.43333,3,2021,-53.885
30.53165195,114.3572657,25.9022,0.42500,3,2021,-54.292
30.531651822222223,114.3572656472222,25.9056,0.41667,3,2021,-53.552
30.531651986111108,114.3572657333333,25.8959,0.40833,3,2021,-54.080
30.53165191388889,114.35726563333333,25.8885,0.40000,3,2021,-53.063
30.53165194166666,114.35726570833333,25.8661,0.39167,3,2021,-52.066
30.531651994444445,114.35726577222222,25.9048,0.38333,3,2021,-51.828
30.531651944444448,114.35726575277778,25.9,0.37500,3,2021,-51.149
30.531651963888887,114.35726574722221,25.8845,0.36667,3,2021,-51.584
30.53165194722222,114.35726576944444,25.9548,0.35833,3,2021,-52.193
30.531651927777773,114.35726580833332,25.9359,0.35000,3,2021,-51.544
30.531652013888884,114.3572657972222,25.9129,0.34167,3,2021,-51.760
30.531651972222217,114.35726575833333,25.9399,0.33333,3,2021,-51.233
30.53165196111111,114.3572658111111,25.8963,0.32500,3,2021,-51.439
30.531651897222222,114.35726584444444,25.8857,0.31667,3,2021,-51.377
30.53165186388889,114.35726578888888,25.8885,0.30833,3,2021,-51.745
30.53165194722222,114.35726572777774,25.8789,0.30000,3,2021,-52.586
30.53165190555555,114.35726577777776,25.9006,0.29167,3,2021,-52.447
30.531652027777778,114.35726570833333,25.8776,0.28333,3,2021,-52.156
30.531652038888883,114.35726575833333,25.9002,0.27500,3,2021,-53.164
30.531652038888883,114.35726575,25.9035,0.26667,3,2021,-53.404
30.5316519,114.35726583611111,26.0282,0.25833,3,2021,-54.203
30.531651916666664,114.35726584166666,26.0493,0.25000,3,2021,-54.456
30.53165204722222,114.35726578055554,25.9758,0.24167,3,2021,-54.004
30.53165206666667,114.35726569722222,25.9584,0.23333,3,2021,-52.792
30.53165209166667,114.35726575277778,25.9056,0.22500,3,2021,-52.371
30.531652102777773,114.35726575277778,25.8952,0.21667,3,2021,-51.933
30.531651994444445,114.35726584999998,25.9495,0.20833,3,2021,-51.032
30.53165206944444,114.35726580555556,25.9114,0.20000,3,2021,-51.265
30.531652088888883,114.3572657972222,25.9319,0.19167,3,2021,-51.892
30.531651994444445,114.35726581666665,25.9073,0.18333,3,2021,-51.321
30.531652088888883,114.35726583055555,25.9328,0.17500,3,2021,-51.627
30.531652083333334,114.35726576111111,25.999,0.16667,3,2021,-51.404
30.53165209166667,114.35726576666666,25.9422,0.15833,3,2021,-51.321
30.53165216388889,114.35726593055554,25.9077,0.15000,3,2021,-50.606
30.531652225,114.357265875,25.8928,0.14167,3,2021,-50.883
30.531652183333332,114.35726598333332,25.9062,0.13333,3,2021,-49.851
30.53165215,114.35726586944442,25.8086,0.12500,3,2021,-50.109
30.531652063888885,114.35726587777778,25.9545,0.11667,3,2021,-50.266
30.53165206666667,114.35726596388888,25.8615,0.10833,3,2021,-49.787
30.531652177777772,114.35726593333331,25.9531,0.10000,3,2021,-50.266
30.53165207777778,114.35726593055554,25.8612,0.09167,3,2021,-50.541
30.531652205555552,114.35726585555554,25.8427,0.08333,3,2021,-50.675
30.531652222222217,114.35726603055555,25.9657,0.07500,3,2021,-50.857
30.531652174999998,114.35726589999999,25.9315,0.06667,3,2021,-51.021
30.53165213888889,114.35726596388888,25.9515,0.05833,3,2021,-51.230
30.531652033333334,114.3572659111111,25.9466,0.05000,3,2021,-51.326
30.53165213333333,114.35726593055554,25.8404,0.04167,3,2021,-50.619
30.531652072222226,114.35726589999999,25.8683,0.03333,3,2021,-50.613
30.531652094444443,114.35726596388888,25.8619,0.02500,3,2021,-49.542
30.53165198333333,114.35726589166664,25.7334,0.01667,3,2021,-50.626
30.531652141666665,114.35726581388889,25.828,0.00833,3,2021,-50.478
30.531652147222225,114.357265875,25.7305,0.00000,3,2021,-50.029
